state,date,sex,ethnicity,abs,deaths_cleaned
Melaka,1/1/2002,female,other_citizen,19,19
Melaka,1/1/2003,female,other_citizen,16,16
Melaka,1/1/2004,female,other_citizen,9,9
Melaka,1/1/2005,female,other_citizen,7,7
Melaka,1/1/2006,female,other_citizen,11,11
Melaka,1/1/2007,female,other_citizen,8,8
Melaka,1/1/2008,female,other_citizen,13,13
Melaka,1/1/2009,female,other_citizen,14,14
Melaka,1/1/2010,female,other_citizen,12,12
Melaka,1/1/2011,female,other_citizen,12,12
Melaka,1/1/2012,female,other_citizen,15,15
Melaka,1/1/2013,female,other_citizen,11,11
Melaka,1/1/2014,female,other_citizen,14,14
Melaka,1/1/2015,female,other_citizen,21,21
Melaka,1/1/2016,female,other_citizen,12,12
Melaka,1/1/2017,female,other_citizen,23,23
Melaka,1/1/2018,female,other_citizen,15,15
Melaka,1/1/2019,female,other_citizen,22,22
Melaka,1/1/2020,female,other_citizen,16,16
Melaka,1/1/2021,female,other_citizen,24,24
Melaka,1/1/2022,female,other_citizen,25,25
NegeriSembilan,1/1/2000,male,other_citizen,18,18
NegeriSembilan,1/1/2001,male,other_citizen,16,16
NegeriSembilan,1/1/2002,male,other_citizen,20,20
NegeriSembilan,1/1/2003,male,other_citizen,12,12
NegeriSembilan,1/1/2004,male,other_citizen,21,21
NegeriSembilan,1/1/2005,male,other_citizen,19,19
NegeriSembilan,1/1/2006,male,other_citizen,17,17
NegeriSembilan,1/1/2007,male,other_citizen,15,15
NegeriSembilan,1/1/2008,male,other_citizen,13,13
NegeriSembilan,1/1/2009,male,other_citizen,14,14
NegeriSembilan,1/1/2010,male,other_citizen,20,20
NegeriSembilan,1/1/2011,male,other_citizen,18,18
NegeriSembilan,1/1/2012,male,other_citizen,17,17
NegeriSembilan,1/1/2013,male,other_citizen,18,18
NegeriSembilan,1/1/2014,male,other_citizen,11,11
NegeriSembilan,1/1/2015,male,other_citizen,15,15
NegeriSembilan,1/1/2016,male,other_citizen,25,25
NegeriSembilan,1/1/2017,male,other_citizen,23,23
NegeriSembilan,1/1/2018,male,other_citizen,25,25
NegeriSembilan,1/1/2019,male,other_citizen,29,29
NegeriSembilan,1/1/2020,male,other_citizen,20,20
NegeriSembilan,1/1/2021,male,other_citizen,32,32
NegeriSembilan,1/1/2022,male,other_citizen,30,30
NegeriSembilan,1/1/2000,female,other_citizen,6,6
NegeriSembilan,1/1/2001,female,other_citizen,5,5
NegeriSembilan,1/1/2002,female,other_citizen,8,8
NegeriSembilan,1/1/2003,female,other_citizen,14,14
NegeriSembilan,1/1/2004,female,other_citizen,5,5
NegeriSembilan,1/1/2005,female,other_citizen,9,9
NegeriSembilan,1/1/2006,female,other_citizen,10,10
NegeriSembilan,1/1/2007,female,other_citizen,9,9
NegeriSembilan,1/1/2008,female,other_citizen,10,10
NegeriSembilan,1/1/2009,female,other_citizen,9,9
NegeriSembilan,1/1/2010,female,other_citizen,12,12
NegeriSembilan,1/1/2011,female,other_citizen,15,15
NegeriSembilan,1/1/2012,female,other_citizen,9,9
NegeriSembilan,1/1/2013,female,other_citizen,13,13
NegeriSembilan,1/1/2014,female,other_citizen,16,16
NegeriSembilan,1/1/2015,female,other_citizen,12,12
NegeriSembilan,1/1/2016,female,other_citizen,13,13
NegeriSembilan,1/1/2017,female,other_citizen,16,16
NegeriSembilan,1/1/2018,female,other_citizen,13,13
NegeriSembilan,1/1/2019,female,other_citizen,13,13
NegeriSembilan,1/1/2020,female,other_citizen,12,12
NegeriSembilan,1/1/2021,female,other_citizen,22,22
NegeriSembilan,1/1/2022,female,other_citizen,11,11
Pahang,1/1/2000,male,other_citizen,15,15
Pahang,1/1/2001,male,other_citizen,12,12
Pahang,1/1/2002,male,other_citizen,13,13
Pahang,1/1/2003,male,other_citizen,22,22
Pahang,1/1/2004,male,other_citizen,17,17
Pahang,1/1/2005,male,other_citizen,23,23
Pahang,1/1/2006,male,other_citizen,18,18
Pahang,1/1/2007,male,other_citizen,20,20
Pahang,1/1/2008,male,other_citizen,29,29
Pahang,1/1/2009,male,other_citizen,18,18
Pahang,1/1/2010,male,other_citizen,19,19
Pahang,1/1/2011,male,other_citizen,30,30
Pahang,1/1/2012,male,other_citizen,20,20
Pahang,1/1/2013,male,other_citizen,32,32
Pahang,1/1/2014,male,other_citizen,27,27
Pahang,1/1/2015,male,other_citizen,31,31
Pahang,1/1/2016,male,other_citizen,21,21
Pahang,1/1/2017,male,other_citizen,34,34
Pahang,1/1/2018,male,other_citizen,25,25
Pahang,1/1/2019,male,other_citizen,24,24
Pahang,1/1/2020,male,other_citizen,17,17
Pahang,1/1/2021,male,other_citizen,27,27
Pahang,1/1/2022,male,other_citizen,25,25
Pahang,1/1/2000,female,other_citizen,8,8
Pahang,1/1/2001,female,other_citizen,10,10
Pahang,1/1/2002,female,other_citizen,8,8
Pahang,1/1/2003,female,other_citizen,4,4
Pahang,1/1/2004,female,other_citizen,7,7
Pahang,1/1/2005,female,other_citizen,10,10
Pahang,1/1/2006,female,other_citizen,12,12
Pahang,1/1/2007,female,other_citizen,5,5
Pahang,1/1/2008,female,other_citizen,9,9
Pahang,1/1/2009,female,other_citizen,21,21
Pahang,1/1/2010,female,other_citizen,15,15
Pahang,1/1/2011,female,other_citizen,19,19
Pahang,1/1/2012,female,other_citizen,19,19
Pahang,1/1/2013,female,other_citizen,14,14
Pahang,1/1/2014,female,other_citizen,12,12
Pahang,1/1/2015,female,other_citizen,11,11
Pahang,1/1/2016,female,other_citizen,14,14
Pahang,1/1/2017,female,other_citizen,15,15
Pahang,1/1/2018,female,other_citizen,17,17
Pahang,1/1/2019,female,other_citizen,18,18
Pahang,1/1/2020,female,other_citizen,20,20
Pahang,1/1/2021,female,other_citizen,17,17
Pahang,1/1/2022,female,other_citizen,28,28
Perak,1/1/2000,male,other_citizen,38,38
Perak,1/1/2001,male,other_citizen,27,27
Perak,1/1/2002,male,other_citizen,28,28
Perak,1/1/2003,male,other_citizen,27,27
Perak,1/1/2004,male,other_citizen,35,35
Perak,1/1/2005,male,other_citizen,31,31
Perak,1/1/2006,male,other_citizen,41,41
Perak,1/1/2007,male,other_citizen,35,35
Perak,1/1/2008,male,other_citizen,31,31
Perak,1/1/2009,male,other_citizen,37,37
Perak,1/1/2010,male,other_citizen,29,29
Perak,1/1/2011,male,other_citizen,30,30
Perak,1/1/2012,male,other_citizen,42,42
Perak,1/1/2013,male,other_citizen,41,41
Perak,1/1/2014,male,other_citizen,40,40
Perak,1/1/2015,male,other_citizen,34,34
Perak,1/1/2016,male,other_citizen,40,40
Perak,1/1/2017,male,other_citizen,41,41
Perak,1/1/2018,male,other_citizen,49,49
Perak,1/1/2019,male,other_citizen,28,28
Perak,1/1/2020,male,other_citizen,37,37
Perak,1/1/2021,male,other_citizen,37,37
Perak,1/1/2022,male,other_citizen,53,53
Perak,1/1/2000,female,other_citizen,24,24
Perak,1/1/2001,female,other_citizen,16,16
Perak,1/1/2002,female,other_citizen,39,39
Perak,1/1/2003,female,other_citizen,23,23
Perak,1/1/2004,female,other_citizen,22,22
Perak,1/1/2005,female,other_citizen,19,19
Perak,1/1/2006,female,other_citizen,28,28
Perak,1/1/2007,female,other_citizen,18,18
Perak,1/1/2008,female,other_citizen,24,24
Perak,1/1/2009,female,other_citizen,21,21
Perak,1/1/2010,female,other_citizen,14,14
Perak,1/1/2011,female,other_citizen,21,21
Perak,1/1/2012,female,other_citizen,23,23
Perak,1/1/2013,female,other_citizen,22,22
Perak,1/1/2014,female,other_citizen,21,21
Perak,1/1/2015,female,other_citizen,22,22
Perak,1/1/2016,female,other_citizen,28,28
Perak,1/1/2017,female,other_citizen,24,24
Perak,1/1/2018,female,other_citizen,23,23
Perak,1/1/2019,female,other_citizen,37,37
Perak,1/1/2020,female,other_citizen,29,29
Perak,1/1/2021,female,other_citizen,39,39
Perak,1/1/2022,female,other_citizen,34,34
Perlis,1/1/2000,male,other_citizen,20,20
Perlis,1/1/2001,male,other_citizen,23,23
Perlis,1/1/2002,male,other_citizen,21,21
Perlis,1/1/2003,male,other_citizen,13,13
Perlis,1/1/2004,male,other_citizen,22,22
Perlis,1/1/2005,male,other_citizen,22,22
Perlis,1/1/2006,male,other_citizen,22,22
Perlis,1/1/2007,male,other_citizen,19,19
Perlis,1/1/2008,male,other_citizen,19,19
Perlis,1/1/2009,male,other_citizen,21,21
Perlis,1/1/2010,male,other_citizen,18,18
Perlis,1/1/2011,male,other_citizen,25,25
Perlis,1/1/2012,male,other_citizen,22,22
Perlis,1/1/2013,male,other_citizen,17,17
Perlis,1/1/2014,male,other_citizen,31,31
Perlis,1/1/2015,male,other_citizen,26,26
Perlis,1/1/2016,male,other_citizen,16,16
Perlis,1/1/2017,male,other_citizen,21,21
Perlis,1/1/2018,male,other_citizen,25,25
Perlis,1/1/2019,male,other_citizen,21,21
Perlis,1/1/2020,male,other_citizen,19,19
Perlis,1/1/2021,male,other_citizen,34,34
Perlis,1/1/2022,male,other_citizen,26,26
Perlis,1/1/2000,female,other_citizen,19,19
Perlis,1/1/2001,female,other_citizen,12,12
Perlis,1/1/2002,female,other_citizen,13,13
Perlis,1/1/2003,female,other_citizen,13,13
Perlis,1/1/2004,female,other_citizen,11,11
Perlis,1/1/2005,female,other_citizen,14,14
Perlis,1/1/2006,female,other_citizen,10,10
Perlis,1/1/2007,female,other_citizen,10,10
Perlis,1/1/2008,female,other_citizen,15,15
Perlis,1/1/2009,female,other_citizen,15,15
Perlis,1/1/2010,female,other_citizen,27,27
Perlis,1/1/2011,female,other_citizen,22,22
Perlis,1/1/2012,female,other_citizen,24,24
Perlis,1/1/2013,female,other_citizen,20,20
Perlis,1/1/2014,female,other_citizen,22,22
Perlis,1/1/2015,female,other_citizen,16,16
Perlis,1/1/2016,female,other_citizen,14,14
Perlis,1/1/2017,female,other_citizen,24,24
Perlis,1/1/2018,female,other_citizen,28,28
Perlis,1/1/2019,female,other_citizen,26,26
Perlis,1/1/2020,female,other_citizen,15,15
Perlis,1/1/2021,female,other_citizen,17,17
Perlis,1/1/2022,female,other_citizen,23,23
PulauPinang,1/1/2000,male,other_citizen,25,25
PulauPinang,1/1/2001,male,other_citizen,15,15
PulauPinang,1/1/2002,male,other_citizen,17,17
PulauPinang,1/1/2003,male,other_citizen,19,19
PulauPinang,1/1/2004,male,other_citizen,17,17
PulauPinang,1/1/2005,male,other_citizen,13,13
PulauPinang,1/1/2006,male,other_citizen,15,15
PulauPinang,1/1/2007,male,other_citizen,21,21
PulauPinang,1/1/2008,male,other_citizen,16,16
PulauPinang,1/1/2009,male,other_citizen,24,24
PulauPinang,1/1/2010,male,other_citizen,25,25
PulauPinang,1/1/2011,male,other_citizen,20,20
PulauPinang,1/1/2012,male,other_citizen,23,23
PulauPinang,1/1/2013,male,other_citizen,21,21
PulauPinang,1/1/2014,male,other_citizen,17,17
PulauPinang,1/1/2015,male,other_citizen,16,16
PulauPinang,1/1/2016,male,other_citizen,12,12
PulauPinang,1/1/2017,male,other_citizen,20,20
PulauPinang,1/1/2018,male,other_citizen,16,16
PulauPinang,1/1/2019,male,other_citizen,23,23
PulauPinang,1/1/2020,male,other_citizen,26,26
PulauPinang,1/1/2021,male,other_citizen,22,22
PulauPinang,1/1/2022,male,other_citizen,19,19
PulauPinang,1/1/2000,female,other_citizen,14,14
PulauPinang,1/1/2001,female,other_citizen,13,13
PulauPinang,1/1/2002,female,other_citizen,12,12
PulauPinang,1/1/2003,female,other_citizen,11,11
PulauPinang,1/1/2004,female,other_citizen,15,15
PulauPinang,1/1/2005,female,other_citizen,9,9
PulauPinang,1/1/2006,female,other_citizen,18,18
PulauPinang,1/1/2007,female,other_citizen,8,8
PulauPinang,1/1/2008,female,other_citizen,20,20
PulauPinang,1/1/2009,female,other_citizen,23,23
PulauPinang,1/1/2010,female,other_citizen,24,24
PulauPinang,1/1/2011,female,other_citizen,18,18
PulauPinang,1/1/2012,female,other_citizen,16,16
PulauPinang,1/1/2013,female,other_citizen,12,12
PulauPinang,1/1/2014,female,other_citizen,15,15
PulauPinang,1/1/2015,female,other_citizen,14,14
PulauPinang,1/1/2016,female,other_citizen,17,17
PulauPinang,1/1/2017,female,other_citizen,20,20
PulauPinang,1/1/2018,female,other_citizen,14,14
PulauPinang,1/1/2019,female,other_citizen,18,18
PulauPinang,1/1/2020,female,other_citizen,14,14
PulauPinang,1/1/2021,female,other_citizen,24,24
PulauPinang,1/1/2022,female,other_citizen,35,35
Sabah,1/1/2000,male,other_citizen,144,144
Sabah,1/1/2001,male,other_citizen,129,129
Sabah,1/1/2002,male,other_citizen,122,122
Sabah,1/1/2003,male,other_citizen,113,113
Sabah,1/1/2004,male,other_citizen,123,123
Sabah,1/1/2005,male,other_citizen,160,160
Sabah,1/1/2006,male,other_citizen,131,131
Sabah,1/1/2007,male,other_citizen,124,124
Sabah,1/1/2008,male,other_citizen,172,172
Sabah,1/1/2009,male,other_citizen,169,169
Sabah,1/1/2010,male,other_citizen,129,129
Sabah,1/1/2011,male,other_citizen,154,154
Sabah,1/1/2012,male,other_citizen,141,141
Sabah,1/1/2013,male,other_citizen,133,133
Sabah,1/1/2014,male,other_citizen,194,194
Sabah,1/1/2015,male,other_citizen,163,163
Sabah,1/1/2016,male,other_citizen,215,215
Sabah,1/1/2017,male,other_citizen,175,175
Sabah,1/1/2018,male,other_citizen,253,253
Sabah,1/1/2019,male,other_citizen,364,364
Sabah,1/1/2020,male,other_citizen,282,282
Sabah,1/1/2021,male,other_citizen,273,273
Sabah,1/1/2022,male,other_citizen,303,303
Sabah,1/1/2000,female,other_citizen,119,119
Sabah,1/1/2001,female,other_citizen,71,71
Sabah,1/1/2002,female,other_citizen,75,75
Sabah,1/1/2003,female,other_citizen,55,55
Sabah,1/1/2004,female,other_citizen,77,77
Sabah,1/1/2005,female,other_citizen,73,73
Sabah,1/1/2006,female,other_citizen,84,84
Sabah,1/1/2007,female,other_citizen,80,80
Sabah,1/1/2008,female,other_citizen,86,86
Sabah,1/1/2009,female,other_citizen,80,80
Sabah,1/1/2010,female,other_citizen,76,76
Sabah,1/1/2011,female,other_citizen,62,62
Sabah,1/1/2012,female,other_citizen,75,75
Sabah,1/1/2013,female,other_citizen,69,69
Sabah,1/1/2014,female,other_citizen,105,105
Sabah,1/1/2015,female,other_citizen,91,91
Sabah,1/1/2016,female,other_citizen,140,140
Sabah,1/1/2017,female,other_citizen,161,161
Sabah,1/1/2018,female,other_citizen,134,134
Sabah,1/1/2019,female,other_citizen,216,216
Sabah,1/1/2020,female,other_citizen,170,170
Sabah,1/1/2021,female,other_citizen,234,234
Sabah,1/1/2022,female,other_citizen,249,249
Sarawak,1/1/2000,male,other_citizen,104,104
Sarawak,1/1/2001,male,other_citizen,70,70
Sarawak,1/1/2002,male,other_citizen,65,65
Sarawak,1/1/2003,male,other_citizen,78,78
Sarawak,1/1/2004,male,other_citizen,44,44
Sarawak,1/1/2005,male,other_citizen,40,40
Sarawak,1/1/2006,male,other_citizen,16,16
Sarawak,1/1/2007,male,other_citizen,24,24
Sarawak,1/1/2008,male,other_citizen,18,18
Sarawak,1/1/2009,male,other_citizen,17,17
Sarawak,1/1/2010,male,other_citizen,14,14
Sarawak,1/1/2011,male,other_citizen,14,14
Sarawak,1/1/2012,male,other_citizen,15,15
Sarawak,1/1/2013,male,other_citizen,6,6
Sarawak,1/1/2014,male,other_citizen,8,8
Sarawak,1/1/2015,male,other_citizen,6,6
Sarawak,1/1/2016,male,other_citizen,11,11
Sarawak,1/1/2017,male,other_citizen,12,12
Sarawak,1/1/2018,male,other_citizen,12,12
Sarawak,1/1/2019,male,other_citizen,9,9
Sarawak,1/1/2020,male,other_citizen,7,7
Sarawak,1/1/2021,male,other_citizen,14,14
Sarawak,1/1/2022,male,other_citizen,11,11
Sarawak,1/1/2000,female,other_citizen,143,143
Sarawak,1/1/2001,female,other_citizen,53,53
Sarawak,1/1/2002,female,other_citizen,59,59
Sarawak,1/1/2003,female,other_citizen,91,91
Sarawak,1/1/2004,female,other_citizen,59,59
Sarawak,1/1/2005,female,other_citizen,49,49
Sarawak,1/1/2006,female,other_citizen,31,31
Sarawak,1/1/2007,female,other_citizen,23,23
Sarawak,1/1/2008,female,other_citizen,15,15
Sarawak,1/1/2009,female,other_citizen,13,13
Sarawak,1/1/2010,female,other_citizen,20,20
Sarawak,1/1/2011,female,other_citizen,14,14
Sarawak,1/1/2012,female,other_citizen,12,12
Sarawak,1/1/2013,female,other_citizen,4,4
Sarawak,1/1/2014,female,other_citizen,16,16
Sarawak,1/1/2015,female,other_citizen,7,7
Sarawak,1/1/2016,female,other_citizen,8,8
Sarawak,1/1/2017,female,other_citizen,4,4
Sarawak,1/1/2018,female,other_citizen,12,12
Sarawak,1/1/2019,female,other_citizen,12,12
Sarawak,1/1/2020,female,other_citizen,11,11
Sarawak,1/1/2021,female,other_citizen,11,11
Sarawak,1/1/2022,female,other_citizen,4,4
Selangor,1/1/2000,male,other_citizen,78,78
Selangor,1/1/2001,male,other_citizen,71,71
Selangor,1/1/2002,male,other_citizen,76,76
Selangor,1/1/2003,male,other_citizen,87,87
Selangor,1/1/2004,male,other_citizen,92,92
Selangor,1/1/2005,male,other_citizen,88,88
Selangor,1/1/2006,male,other_citizen,107,107
Selangor,1/1/2007,male,other_citizen,82,82
Selangor,1/1/2008,male,other_citizen,102,102
Selangor,1/1/2009,male,other_citizen,107,107
Selangor,1/1/2010,male,other_citizen,100,100
Selangor,1/1/2011,male,other_citizen,145,145
Selangor,1/1/2012,male,other_citizen,162,162
Selangor,1/1/2013,male,other_citizen,167,167
Selangor,1/1/2014,male,other_citizen,169,169
Selangor,1/1/2015,male,other_citizen,164,164
Selangor,1/1/2016,male,other_citizen,195,195
Selangor,1/1/2017,male,other_citizen,191,191
Selangor,1/1/2018,male,other_citizen,211,211
Selangor,1/1/2019,male,other_citizen,198,198
Selangor,1/1/2020,male,other_citizen,202,202
Selangor,1/1/2021,male,other_citizen,343,343
Selangor,1/1/2022,male,other_citizen,245,245
Selangor,1/1/2000,female,other_citizen,43,43
Selangor,1/1/2001,female,other_citizen,39,39
Selangor,1/1/2002,female,other_citizen,53,53
Selangor,1/1/2003,female,other_citizen,55,55
Selangor,1/1/2004,female,other_citizen,66,66
Selangor,1/1/2005,female,other_citizen,67,67
Selangor,1/1/2006,female,other_citizen,64,64
Selangor,1/1/2007,female,other_citizen,53,53
Selangor,1/1/2008,female,other_citizen,63,63
Selangor,1/1/2009,female,other_citizen,79,79
Selangor,1/1/2010,female,other_citizen,71,71
Selangor,1/1/2011,female,other_citizen,81,81
Selangor,1/1/2012,female,other_citizen,84,84
Selangor,1/1/2013,female,other_citizen,85,85
Selangor,1/1/2014,female,other_citizen,84,84
Selangor,1/1/2015,female,other_citizen,99,99
Selangor,1/1/2016,female,other_citizen,124,124
Selangor,1/1/2017,female,other_citizen,133,133
Selangor,1/1/2018,female,other_citizen,144,144
Selangor,1/1/2019,female,other_citizen,113,113
Selangor,1/1/2020,female,other_citizen,139,139
Selangor,1/1/2021,female,other_citizen,245,245
Selangor,1/1/2022,female,other_citizen,145,145
Terengganu,1/1/2000,male,other_citizen,4,4
Terengganu,1/1/2001,male,other_citizen,2,2
Terengganu,1/1/2002,male,other_citizen,6,6
Terengganu,1/1/2003,male,other_citizen,6,6
Terengganu,1/1/2004,male,other_citizen,4,4
Terengganu,1/1/2005,male,other_citizen,6,6
Terengganu,1/1/2006,male,other_citizen,6,6
Terengganu,1/1/2007,male,other_citizen,7,7
Terengganu,1/1/2008,male,other_citizen,5,5
Terengganu,1/1/2009,male,other_citizen,7,7
Terengganu,1/1/2010,male,other_citizen,10,10
Terengganu,1/1/2011,male,other_citizen,11,11
Terengganu,1/1/2012,male,other_citizen,8,8
Terengganu,1/1/2013,male,other_citizen,10,10
Terengganu,1/1/2014,male,other_citizen,9,9
Terengganu,1/1/2015,male,other_citizen,10,10
Terengganu,1/1/2016,male,other_citizen,6,6
Terengganu,1/1/2017,male,other_citizen,10,10
Terengganu,1/1/2018,male,other_citizen,10,10
Terengganu,1/1/2019,male,other_citizen,6,6
Terengganu,1/1/2020,male,other_citizen,11,11
Terengganu,1/1/2021,male,other_citizen,8,8
Terengganu,1/1/2022,male,other_citizen,9,9
Terengganu,1/1/2000,female,other_citizen,1,1
Terengganu,1/1/2001,female,other_citizen,2,2
Terengganu,1/1/2002,female,other_citizen,5,5
Terengganu,1/1/2003,female,other_citizen,5,5
Terengganu,1/1/2004,female,other_citizen,7,7
Terengganu,1/1/2005,female,other_citizen,3,3
Terengganu,1/1/2006,female,other_citizen,8,8
Terengganu,1/1/2007,female,other_citizen,5,5
Terengganu,1/1/2008,female,other_citizen,2,2
Terengganu,1/1/2009,female,other_citizen,6,6
Terengganu,1/1/2010,female,other_citizen,7,7
Terengganu,1/1/2011,female,other_citizen,5,5
Terengganu,1/1/2012,female,other_citizen,2,2
Terengganu,1/1/2013,female,other_citizen,3,3
Terengganu,1/1/2014,female,other_citizen,6,6
Terengganu,1/1/2015,female,other_citizen,8,8
Terengganu,1/1/2016,female,other_citizen,12,12
Terengganu,1/1/2017,female,other_citizen,4,4
Terengganu,1/1/2018,female,other_citizen,7,7
Terengganu,1/1/2019,female,other_citizen,7,7
Terengganu,1/1/2020,female,other_citizen,5,5
Terengganu,1/1/2021,female,other_citizen,13,13
Terengganu,1/1/2022,female,other_citizen,6,6
KualaLumpur,1/1/2000,male,other_citizen,24,24
KualaLumpur,1/1/2001,male,other_citizen,21,21
KualaLumpur,1/1/2002,male,other_citizen,47,47
KualaLumpur,1/1/2003,male,other_citizen,28,28
KualaLumpur,1/1/2004,male,other_citizen,37,37
KualaLumpur,1/1/2005,male,other_citizen,25,25
KualaLumpur,1/1/2006,male,other_citizen,36,36
KualaLumpur,1/1/2007,male,other_citizen,28,28
KualaLumpur,1/1/2008,male,other_citizen,42,42
KualaLumpur,1/1/2009,male,other_citizen,43,43
KualaLumpur,1/1/2010,male,other_citizen,32,32
KualaLumpur,1/1/2011,male,other_citizen,37,37
KualaLumpur,1/1/2012,male,other_citizen,46,46
KualaLumpur,1/1/2013,male,other_citizen,53,53
KualaLumpur,1/1/2014,male,other_citizen,51,51
KualaLumpur,1/1/2015,male,other_citizen,49,49
KualaLumpur,1/1/2016,male,other_citizen,62,62
KualaLumpur,1/1/2017,male,other_citizen,57,57
KualaLumpur,1/1/2018,male,other_citizen,60,60
KualaLumpur,1/1/2019,male,other_citizen,45,45
KualaLumpur,1/1/2020,male,other_citizen,61,61
KualaLumpur,1/1/2021,male,other_citizen,129,129
KualaLumpur,1/1/2022,male,other_citizen,65,65
KualaLumpur,1/1/2000,female,other_citizen,33,33
KualaLumpur,1/1/2001,female,other_citizen,16,16
KualaLumpur,1/1/2002,female,other_citizen,34,34
KualaLumpur,1/1/2003,female,other_citizen,27,27
KualaLumpur,1/1/2004,female,other_citizen,26,26
KualaLumpur,1/1/2005,female,other_citizen,14,14
KualaLumpur,1/1/2006,female,other_citizen,20,20
KualaLumpur,1/1/2007,female,other_citizen,18,18
KualaLumpur,1/1/2008,female,other_citizen,32,32
KualaLumpur,1/1/2009,female,other_citizen,27,27
KualaLumpur,1/1/2010,female,other_citizen,30,30
KualaLumpur,1/1/2011,female,other_citizen,30,30
KualaLumpur,1/1/2012,female,other_citizen,33,33
KualaLumpur,1/1/2013,female,other_citizen,29,29
KualaLumpur,1/1/2014,female,other_citizen,31,31
KualaLumpur,1/1/2015,female,other_citizen,33,33
KualaLumpur,1/1/2016,female,other_citizen,30,30
KualaLumpur,1/1/2017,female,other_citizen,38,38
KualaLumpur,1/1/2018,female,other_citizen,38,38
KualaLumpur,1/1/2019,female,other_citizen,37,37
KualaLumpur,1/1/2020,female,other_citizen,33,33
KualaLumpur,1/1/2021,female,other_citizen,59,59
KualaLumpur,1/1/2022,female,other_citizen,44,44
Labuan,1/1/2000,male,other_citizen,2,2
Labuan,1/1/2001,male,other_citizen,3,3
Labuan,1/1/2002,male,other_citizen,1,1
Labuan,1/1/2003,male,other_citizen,2,2
Labuan,1/1/2004,male,other_citizen,7,7
Labuan,1/1/2005,male,other_citizen,6,6
Labuan,1/1/2006,male,other_citizen,5,5
Labuan,1/1/2007,male,other_citizen,3,3
Labuan,1/1/2008,male,other_citizen,4,4
Labuan,1/1/2009,male,other_citizen,6,6
Labuan,1/1/2010,male,other_citizen,5,5
Labuan,1/1/2011,male,other_citizen,5,5
Labuan,1/1/2012,male,other_citizen,7,7
Labuan,1/1/2013,male,other_citizen,3,3
Labuan,1/1/2014,male,other_citizen,5,5
Labuan,1/1/2015,male,other_citizen,8,8
Labuan,1/1/2016,male,other_citizen,2,2
Labuan,1/1/2017,male,other_citizen,6,6
Labuan,1/1/2018,male,other_citizen,6,6
Labuan,1/1/2019,male,other_citizen,6,6
Labuan,1/1/2020,male,other_citizen,10,10
Labuan,1/1/2021,male,other_citizen,10,10
Labuan,1/1/2022,male,other_citizen,8,8
Labuan,1/1/2000,female,other_citizen,3,3
Labuan,1/1/2001,female,other_citizen,1,1
Labuan,1/1/2002,female,other_citizen,1,1
Labuan,1/1/2003,female,other_citizen,1,1
Labuan,1/1/2004,female,other_citizen,0,0.1
Labuan,1/1/2005,female,other_citizen,2,2
Labuan,1/1/2006,female,other_citizen,2,2
Labuan,1/1/2007,female,other_citizen,1,1
Labuan,1/1/2008,female,other_citizen,1,1
Labuan,1/1/2009,female,other_citizen,3,3
Labuan,1/1/2010,female,other_citizen,5,5
Labuan,1/1/2011,female,other_citizen,4,4
Labuan,1/1/2012,female,other_citizen,1,1
Labuan,1/1/2013,female,other_citizen,4,4
Labuan,1/1/2014,female,other_citizen,3,3
Labuan,1/1/2015,female,other_citizen,2,2
Labuan,1/1/2016,female,other_citizen,2,2
Labuan,1/1/2017,female,other_citizen,4,4
Labuan,1/1/2018,female,other_citizen,2,2
Labuan,1/1/2019,female,other_citizen,7,7
Labuan,1/1/2020,female,other_citizen,1,1
Labuan,1/1/2021,female,other_citizen,7,7
Labuan,1/1/2022,female,other_citizen,2,2
Putrajaya,1/1/2010,male,other_citizen,1,1
Putrajaya,1/1/2011,male,other_citizen,0,0.1
Putrajaya,1/1/2012,male,other_citizen,0,0.1
Putrajaya,1/1/2013,male,other_citizen,0,0.1
Putrajaya,1/1/2014,male,other_citizen,0,0.1
Putrajaya,1/1/2015,male,other_citizen,2,2
Putrajaya,1/1/2016,male,other_citizen,1,1
Putrajaya,1/1/2017,male,other_citizen,2,2
Putrajaya,1/1/2018,male,other_citizen,2,2
Putrajaya,1/1/2019,male,other_citizen,0,0.1
Putrajaya,1/1/2020,male,other_citizen,0,0.1
Putrajaya,1/1/2021,male,other_citizen,0,0.1
Putrajaya,1/1/2022,male,other_citizen,1,1
Putrajaya,1/1/2010,female,other_citizen,0,0.1
Putrajaya,1/1/2011,female,other_citizen,0,0.1
Putrajaya,1/1/2012,female,other_citizen,0,0.1
Putrajaya,1/1/2013,female,other_citizen,1,1
Putrajaya,1/1/2014,female,other_citizen,0,0.1
Putrajaya,1/1/2015,female,other_citizen,0,0.1
Putrajaya,1/1/2016,female,other_citizen,0,0.1
Putrajaya,1/1/2017,female,other_citizen,1,1
Putrajaya,1/1/2018,female,other_citizen,0,0.1
Putrajaya,1/1/2019,female,other_citizen,0,0.1
Putrajaya,1/1/2020,female,other_citizen,0,0.1
Putrajaya,1/1/2021,female,other_citizen,1,1
Putrajaya,1/1/2022,female,other_citizen,1,1
Johor,1/1/2000,both,other_noncitizen,379,379
Johor,1/1/2001,both,other_noncitizen,352,352
Johor,1/1/2002,both,other_noncitizen,377,377
Johor,1/1/2003,both,other_noncitizen,402,402
Johor,1/1/2004,both,other_noncitizen,397,397
Johor,1/1/2005,both,other_noncitizen,375,375
